block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_1-15-11,15,1,1,Inkster Park via Church,972,4_merged_61272,1057_merged_64866
a_3-14-1,14,1,1,Ferry Road,957,2_merged_61271,12976_merged_63488
a_1-20-5,20,1,0,Watt & Leighton,1178,4_merged_61272,2230_merged_64428
a_2-77-6,77,1,1,Kildonan Place,1459,1,11550_merged_65788
b_1-38-3,38,1,0,Templeton & McPhillips,1282,2_merged_61273,3477
b_1-38-3,38,1,1,The Forks,1279,2_merged_61273,3470
b_1-38-3,38,1,0,Templeton & McPhillips,1278,2_merged_61273,3471
b_6-92-50,92,1,0,Lakeside Meadows,1532,18972-special,18972
b_6-92-50,92,1,1,Crossroads Station,1533,18973-special,18973
b_6-92-50,92,1,0,Lakeside Meadows,1534,18974-special,18974
b_1-38-3,38,1,0,Templeton & McPhillips,1278,2_merged_61273,3479
b_6-92-50,92,1,0,Lakeside Meadows,1534,18976-special,18976
b_3-33-1,33,1,1,Downtown,1930,4_merged_61274,13334_merged_76619
a_1-47-8,47,1,1,Kildonan Place,2212,4_merged_61272,4354_merged_64198
a_3-14-1,14,1,0,South St. Vital via Paddington,956,2_merged_61271,12985_merged_67747
b_3-11-8,11,1,0,Westwood,919,4_merged_61274,12462_merged_77000
b_1-59-2,59,1,1,University of Winnipeg,1383,2_merged_61273,4932_merged_75362
b_1-18-7,18,1,0,Garden City Centre via Jefferson,1110,2_merged_61273,1661_merged_72426
a_2-29-3,29,1,0,City Hall,1236,1,10209_merged_64171
b_2-21-1,21,1,0,Westwood,1193,3,9463_merged_72866
a_2-60-3,60,1,0,University of Manitoba,1387,1,10975_merged_63754
a_1-54-12,59,1,0,Island Lakes,1385,4_merged_61272,4727_merged_64137
a_2-16-3,16,1,1,Southdale Centre,1043,1,9242_merged_66185
b_1-74-7,78,1,0,U of Manitoba via Cambridge,1469,2_merged_61273,5844_merged_70855
b_6-93-50,93,1,0,Highbury & Southfields,1538,18999-special,18999
b_3-92-1,92,1,0,Lakeside Meadows,1534,4_merged_61274,14199_merged_73215
a_1-65-11,65,1,1,Roblin & Dieppe,1398,4_merged_61272,5343_merged_63259
b_1-24-11,24,1,0,Unicity,1220,2_merged_61273,2586_merged_74548
a_3-29-2,29,1,1,Logan,1237,2_merged_61271,13711_merged_63209
a_2-18-8,18,1,0,Garden City Centre via Jefferson,1126,1,9562_merged_65743
b_2-21-7,21,1,0,Crestview,1196,3,9576_merged_76300
b_6-15-51,15,1,0,Airport via Wellington,971,17453-special,17453
a_2-19-3,19,1,0,Red River College via Notre Dame,1162,1,9683_merged_70253
a_1-11-30,11,1,0,Polo Park,888,4_merged_61272,609_merged_64695
b_6-15-51,15,1,1,Mountain & Fife,969,17450-special,17450
b_6-45-51,45,1,1,Main & Pioneer,1319,18354-special,18354
b_6-45-51,14,1,0,South St. Vital via Dakota,967,18356-special,18356
b_6-45-51,14,1,1,St. Mary's & Dakota,964,18357-special,18357
b_6-45-51,45,1,1,Downtown,1318,18350-special,18350
b_6-45-51,45,1,0,Munroe & Prevette,1317,18351-special,18351
b_6-45-51,45,1,1,Downtown,1318,18352-special,18352
b_6-15-51,15,1,0,Airport via Wellington,971,17457-special,17457
a_1-17-3,17,1,1,Misericordia Health Centre,1078,4_merged_61272,1468_merged_62712
a_1-89-1,90,1,0,North Transcona,1523,4_merged_61272,6924_merged_63187
a_2-71-3,71,1,1,Portage via Sinclair,1422,1,11290_merged_66295
b_1-160-6,78,1,0,U of Manitoba via Cambridge,1469,2_merged_61273,7560_merged_73812
b_2-18-1,18,1,1,Tuxedo,1107,3,9063_merged_74913
b_1-160-7,160,1,1,Downtown,1052,2_merged_61273,7565_merged_73811
a_2-66-4,66,1,1,Downtown,1401,1,11118_merged_68597
a_1-68-4,68,1,0,Grosvenor & Renfrew,1417,4_merged_61272,5657
a_1-68-4,68,1,1,University of Winnipeg,1418,4_merged_61272,5654
a_1-68-4,68,1,1,University of Winnipeg,1418,4_merged_61272,5652
a_1-68-4,68,1,0,Grosvenor & Renfrew,1417,4_merged_61272,5651
a_2-11-11,11,1,0,St. Charles,899,1,8805_merged_70291
a_3-11-14,11,1,0,Polo Park,939,2_merged_61271,12926_merged_68762
b_2-16-3,16,1,0,Tyndall Park via Manitoba,998,3,8872_merged_76091
a_2-99-2,99,1,0,Windermere & Pembina,1577,1,12188_merged_65295
a_2-11-5,11,1,0,Polo Park,891,1,8695_merged_67772
a_2-72-1,72,1,1,Killarney & Pembina,1941,1,11355_merged_68836
a_2-24-5,24,1,0,Unicity,1218,1,10053_merged_70395
a_1-16-29,16,1,0,Tyndall Park via Burrows,1015,4_merged_61272,1408_merged_63033
a_2-26-2,26,1,0,Polo Park,1225,1,10111_merged_67868
a_1-78-5,78,1,0,U of Manitoba via Cambridge,1469,4_merged_61272,6418
a_2-17-4,17,1,0,Maples,1079,1,9415_merged_68385
b_2-60-2,60,1,0,University of Manitoba,1387,3,10573_merged_72243
a_2-60-3,60,1,0,University of Manitoba,1387,1,10989_merged_68670
b_2-19-3,19,1,1,Windsor Park via Drake,1153,3,9299_merged_78165
a_1-68-1,68,1,0,Grosvenor & Renfrew,1417,4_merged_61272,5629_merged_66124
b_1-78-1,78,1,0,U of Manitoba via Cambridge,1469,2_merged_61273,6171_merged_77516
b_2-16-2,16,1,1,Southdale Centre,1002,3,8846_merged_70960
b_3-15-4,15,1,0,Airport via Wellington,971,4_merged_61274,12772_merged_72818
a_1-160-3,160,1,0,University of Manitoba,1051,4_merged_61272,7752_merged_62590
a_1-10-5,10,1,1,Wolseley-Provencher via Provencher,871,4_merged_61272,212
a_1-10-5,10,1,0,St. Boniface via Tache,870,4_merged_61272,211
b_1-89-3,89,1,1,Day & Regent,1519,2_merged_61273,6690_merged_78265
a_2-19-5,19,1,0,Red River College via Logan,1154,1,9731_merged_62505
a_1-10-5,10,1,0,St. Boniface via Tache,870,4_merged_61272,219
b_3-79-1,79,1,0,Westdale via Kenaston,1477,4_merged_61274,14062_merged_79924
b_2-60-1,60,1,0,University of Manitoba,1387,3,10551_merged_80003
a_2-11-9,11,1,1,North Kildonan via Rothesay,903,1,8765_merged_66097
b_2-160-5,160,1,1,Downtown,1052,3,12079
b_2-160-5,160,1,0,University of Manitoba,1051,3,12078
b_1-72-2,72,1,0,South Point via Killarney,1936,2_merged_61273,5756_merged_79234
a_2-94-1,94,1,1,Walmart & Kenaston,2066,1,12073
a_2-94-1,94,1,0,Henlow & Scurfield,2065,1,12072
a_1-26-5,26,1,0,Polo Park,1225,4_merged_61272,2857_merged_68942
a_2-12-1,12,1,0,Polo Park,944,1,8876_merged_66682
a_2-99-2,99,1,1,Downtown,1578,1,12205_merged_62384
a_1-60-9,60,1,1,Downtown,1388,4_merged_61272,5265_merged_64921
a_2-20-2,20,1,0,Watt & Leighton,1178,1,9773_merged_61849
b_1-66-7,66,1,0,Polo Park,1400,2_merged_61273,5254_merged_79348
a_1-19-13,19,1,0,Red River College via Notre Dame,1161,4_merged_61272,2078_merged_63452
b_3-44-3,44,1,1,Broadway via Louelda,1303,4_merged_61274,13553_merged_79393
a_3-47-1,47,1,1,Balmoral Station,1333,2_merged_61271,14010_merged_69918
a_2-33-1,33,1,0,Maples via Mapleglen,1929,1,10249_merged_64836
b_3-14-3,14,1,0,South St. Vital via Dakota,954,4_merged_61274,12656_merged_74351
b_1-11-16,11,1,0,Polo Park,891,2_merged_61273,446_merged_72169
a_2-84-1,86,1,0,Bridgwater,1955,1,11745_merged_66321
a_2-82-1,82,1,1,Grace Hospital,1479,1,11648_merged_69347
b_2-162-5,162,1,0,St. Norbert,1062,3,12206_merged_74138
a_1-17-16,17,1,0,Maples,1079,4_merged_61272,1607_merged_68550
b_3-18-3,18,1,1,Assiniboine Park,1130,4_merged_61274,13024_merged_74961
b_1-18-10,18,1,1,Corydon & Cambridge,1114,2_merged_61273,1692_merged_76649
a_1-60-6,60,1,1,Downtown,1388,4_merged_61272,5215_merged_64460
a_2-55-2,55,1,0,St.Vital Centre via Meadowood,1363,1,10840_merged_70168
a_1-24-3,31,1,1,City Hall,1248,4_merged_61272,2617_merged_64813
a_3-55-1,55,1,0,St. Vital Centre via Dakota,1368,2_merged_61271,14078_merged_68910
a_1-77-14,77,1,1,Kildonan Place,1448,4_merged_61272,6325_merged_67845
b_1-21-7,11,1,1,Downtown,909,2_merged_61273,2293_merged_72182
a_2-16-4,16,1,0,Tyndall Park via Manitoba,1042,1,9257_merged_61617
b_1-14-3,14,1,0,South St. Vital via Paddington,956,2_merged_61273,782_merged_76327
b_6-15-50,15,1,0,Airport via Wellington,971,17419-special,17419
b_6-15-50,15,1,0,Airport via Wellington,992,17417-special,17417
b_1-11-32,22,1,0,Crestview,1208,2_merged_61273,611_merged_79026
b_6-14-53,14,1,1,Ferry Road,957,17412-special,17412
b_6-14-53,14,1,0,South St. Vital via Paddington,956,17413-special,17413
b_6-14-53,14,1,1,Ferry Road,957,17410-special,17410
b_6-14-53,14,1,0,South St. Vital via Paddington,956,17411-special,17411
b_3-29-2,29,1,1,Logan,1237,4_merged_61274,13304
b_3-29-2,29,1,0,Windermere,1238,4_merged_61274,13303
b_3-19-3,19,1,0,Red River College via Logan,1157,4_merged_61274,13146_merged_77473
a_1-10-4,10,1,0,St. Boniface via Provencher,872,4_merged_61272,179_merged_61482
a_2-12-2,12,1,0,Polo Park,944,1,8913_merged_61541
b_2-18-2,18,1,1,Assiniboine Park,1130,3,9088_merged_75254
a_2-77-5,77,1,0,Polo Park,1446,1,11541_merged_61279
b_1-11-12,11,1,1,Glenway,889,2_merged_61273,388_merged_75689
b_1-78-9,78,1,0,U of Manitoba via Cambridge,1469,2_merged_61273,6267_merged_76448
a_3-160-2,160,1,0,University of Manitoba,1051,2_merged_61271,14828
a_3-160-2,160,1,1,Downtown,1052,2_merged_61271,14829
a_1-15-7,15,1,1,Inkster Park via Inkster,976,4_merged_61272,1012_merged_64194
a_3-160-2,160,1,0,University of Manitoba,1051,2_merged_61271,14822
a_3-160-2,160,1,1,Downtown,1052,2_merged_61271,14823
a_3-160-2,160,1,0,University of Manitoba,1051,2_merged_61271,14820
a_3-160-2,160,1,1,Downtown,1052,2_merged_61271,14821
a_3-160-2,160,1,0,University of Manitoba,1051,2_merged_61271,14826
a_3-160-2,160,1,1,Downtown,1052,2_merged_61271,14827
a_3-160-2,160,1,0,University of Manitoba,1051,2_merged_61271,14824
a_3-160-2,160,1,1,Downtown,1052,2_merged_61271,14825
a_1-47-2,47,1,1,Kildonan Place,2212,4_merged_61272,4279_merged_64716
a_1-60-7,60,1,0,University of Manitoba,1387,4_merged_61272,5239_merged_67906
a_3-10-2,10,1,0,St. Boniface via Provencher,872,2_merged_61271,12684_merged_69167
a_1-98-3,82,1,1,Grace Hospital,1479,4_merged_61272,7454_merged_61387
b_2-21-4,21,1,0,Westwood,1193,3,9522_merged_71033
b_3-60-2,60,1,0,University of Manitoba,1387,4_merged_61274,13781_merged_78898
a_3-55-2,55,1,0,St.Vital Centre via Meadowood,1363,2_merged_61271,14114_merged_68053
b_1-16-2,16,1,0,Tyndall Park via Manitoba,1005,2_merged_61273,1176_merged_70766
b_1-25-2,11,1,0,University of Winnipeg,902,2_merged_61273,2657_merged_74899
a_2-16-5,16,1,0,Tyndall Park via Burrows,1044,1,9274_merged_70389
a_2-20-1,20,1,0,Watt & Leighton,1178,1,9743_merged_66056
b_1-18-6,18,1,1,Tuxedo,1107,2_merged_61273,1646_merged_72707
b_1-59-7,59,1,0,Island Lakes,1385,2_merged_61273,4959_merged_78970
a_2-21-7,21,1,1,City Hall,1197,1,9946_merged_61948
b_1-162-28,180,1,1,Downtown,1138,2_merged_61273,7820_merged_73675
a_1-26-1,77,1,1,Kildonan Place,1448,4_merged_61272,2813_merged_68249
b_2-99-1,99,1,1,Downtown,1731,3,11811
b_2-99-1,99,1,0,Misericordia Health Centre,1574,3,11812
b_3-71-3,71,1,1,Portage via McPhillips,1424,4_merged_61274,13948_merged_73084
a_2-3-1,3,1,0,University of Winnipeg,1242,1,8488_merged_70684
a_2-20-1,20,1,0,Watt & Leighton,1178,1,9749_merged_66060
a_2-16-8,16,1,0,Tyndall Park via Manitoba,998,1,9315_merged_65435
a_2-21-6,21,1,1,City Hall,1197,1,9932_merged_67153
a_2-83-1,83,1,1,Grace Hospital,1490,1,11695_merged_65569
a_1-44-3,163,1,0,Bridgwater Forest,1073,4_merged_61272,3899_merged_65439
a_1-16-23,16,1,1,Kingston Row,1009,4_merged_61272,1354_merged_64726
b_2-162-5,162,1,0,University of Manitoba,1055,3,12196_merged_79597
a_2-11-11,11,1,0,Polo Park,897,1,8799_merged_69620
a_2-17-5,17,1,1,Misericordia Health Centre,1078,1,9428_merged_64122
a_1-16-17,29,1,0,Windermere,1238,4_merged_61272,1300_merged_62562
b_1-11-18,57,1,0,Southdale,1377,2_merged_61273,472_merged_77023
a_1-16-6,16,1,1,St.Vital Centre,1004,4_merged_61272,1188_merged_65659
b_3-17-1,17,1,0,Amber Trails,1082,4_merged_61274,12895
b_3-17-1,17,1,1,Misericordia Health Centre,1083,4_merged_61274,12894
a_1-24-3,24,1,0,Unicity,1218,4_merged_61272,2622_merged_69718
a_1-59-10,54,1,0,South St. Vital,1359,4_merged_61272,5103_merged_63691
a_2-38-1,15,1,0,Airport via Flight Road,991,1,10357_merged_62117
a_3-45-2,45,1,0,Kildonan Place,1310,2_merged_61271,13983_merged_61744
a_1-15-16,15,1,1,Mountain & Fife,969,4_merged_61272,1111
a_1-15-16,15,1,0,Airport via Wellington,973,4_merged_61272,1110
b_1-15-15,15,1,1,Inkster Park via Inkster,976,2_merged_61273,1113
b_1-15-15,15,1,0,Airport via Wellington,978,2_merged_61273,1114
b_1-15-15,15,1,1,Mountain & Fife,969,2_merged_61273,1117
b_2-19-4,19,1,0,Red River College via Logan,1157,3,9322_merged_73020
b_1-15-15,15,1,1,Mountain & Fife,969,2_merged_61273,1119
b_1-15-15,15,1,0,Airport via Wellington,971,2_merged_61273,1118
a_1-77-6,77,1,0,Polo Park,1446,4_merged_61272,6266_merged_67036
b_3-17-1,17,1,1,Misericordia Health Centre,1085,4_merged_61274,12888_merged_76654
a_2-19-3,19,1,0,Red River College via Logan,1157,1,9687_merged_70257
a_1-94-2,94,1,0,Whyte Ridge,1968,4_merged_61272,7234_merged_64655
b_3-29-2,29,1,0,Windermere,1238,4_merged_61274,13307_merged_71759
a_3-16-1,16,1,1,St.Vital Centre,1034,2_merged_61271,13170_merged_62853
a_2-162-1,162,1,1,Downtown,1059,1,12469_merged_67250
a_1-160-6,160,1,0,University of Manitoba,1051,4_merged_61272,7814_merged_69181
a_2-20-1,20,1,0,Watt & Leighton,1178,1,9747_merged_66052
b_1-18-10,18,1,0,Garden City Centre via Jefferson,1106,2_merged_61273,1693_merged_76650
b_3-38-2,38,1,0,Templeton & McPhillips,1282,4_merged_61274,13448_merged_73184
a_2-15-2,15,1,1,Mountain & Fife,969,1,9114_merged_63107
a_2-24-5,24,1,1,Polo Park,1222,1,10064_merged_65483
a_2-162-3,162,1,1,Downtown,1061,1,12527_merged_63580
a_2-83-1,83,1,0,Unicity,1484,1,11678_merged_69382
a_1-98-1,82,1,0,Unicity,1478,4_merged_61272,7432_merged_69846
a_1-47-17,47,1,0,Transcona via Kildare,1330,4_merged_61272,4433_merged_69678
a_1-19-1,19,1,0,Red River College via Notre Dame,1162,4_merged_61272,1916_merged_62917
a_2-71-2,71,1,1,Portage via McPhillips,1424,1,11256_merged_66988
b_1-14-12,14,1,1,St. Mary's & Dakota,964,2_merged_61273,922_merged_76145
b_1-44-17,44,1,0,Kildonan Place via London,1302,2_merged_61273,3844_merged_79084
a_2-71-3,71,1,1,Portage via McPhillips,1424,1,11266_merged_62441
b_1-15-9,15,1,0,Mountain and Fife,986,2_merged_61273,1025_merged_78862
a_1-51-3,51,1,0,U of Manitoba,1351,4_merged_61272,4592_merged_67354
b_1-99-1,99,1,1,Downtown,1731,2_merged_61273,7223_merged_75073
b_1-66-14,66,1,1,Downtown,1401,2_merged_61273,5353_merged_74274
a_1-20-2,20,1,0,Watt & Leighton,1178,4_merged_61272,2166_merged_69563
b_3-170-3,66,1,1,Downtown,1407,4_merged_61274,14556_merged_75197
a_1-15-6,15,1,1,Inkster Park via Church,972,4_merged_61272,987_merged_70041
a_1-26-1,22,1,0,Westwood,1204,4_merged_61272,2810_merged_68248
a_1-14-7,14,1,1,Ferry Road,957,4_merged_61272,813_merged_61863
b_1-32-1,32,1,1,Downtown,1250,2_merged_61273,3060_merged_71961
b_2-44-1,44,1,1,Broadway via London,1301,3,10104
b_2-29-2,29,1,0,City Hall,1236,3,9808_merged_74142
a_1-11-19,11,1,1,Glenway,893,4_merged_61272,472_merged_67612
a_1-162-11,162,1,1,Downtown,1057,4_merged_61272,7961_merged_66626
b_1-55-3,59,1,0,Island Lakes,1385,2_merged_61273,4619_merged_76017
b_1-88-1,88,1,1,Cathedral & Main,1514,2_merged_61273,6579_merged_73114
a_2-21-5,21,1,1,City Hall,1189,1,9918_merged_67464
b_1-66-13,66,1,0,Unicity,1402,2_merged_61273,5336_merged_75291
a_1-24-16,24,1,1,City Hall,1219,4_merged_61272,2762
a_1-24-16,25,1,0,Unicity,1224,4_merged_61272,2761
b_1-28-3,28,1,0,Omands Creek,1760,2_merged_61273,2760
a_1-24-17,24,1,1,City Hall,1219,4_merged_61272,2767
a_1-24-17,24,1,0,Unicity,1218,4_merged_61272,2766
b_1-137-1,137,1,1,Balmoral Station,951,2_merged_61273,7387_merged_74904
b_1-28-4,28,1,0,Inkster Industrial Park,1232,2_merged_61273,2764
a_1-29-19,29,1,1,Logan,1237,4_merged_61272,3133_merged_65238
b_1-55-22,55,1,0,St.Vital Centre via Meadowood,1363,2_merged_61273,4805_merged_74756
a_2-16-1,16,1,1,St.Vital Centre,1004,1,9208_merged_65489
b_1-99-1,99,1,0,Misericordia Health Centre,1574,2_merged_61273,7236_merged_74062
a_2-71-2,71,1,0,Templeton via Sinclair,1423,1,11251_merged_66994
b_1-24-4,67,1,0,Westdale,1416,2_merged_61273,2522_merged_76272
a_2-19-5,19,1,0,Downtown,1169,1,9733
a_2-19-5,19,1,1,Windsor Park via Autumnwood,1159,1,9732
b_2-26-2,26,1,1,City Hall,1226,3,9735
a_1-47-7,47,1,1,Balmoral Station,1331,4_merged_61272,4338_merged_65229
b_1-54-13,54,1,0,St. Amant,1360,2_merged_61273,4581_merged_77097
a_3-11-3,11,1,1,North Kildonan via Rothesay,907,2_merged_61271,12750_merged_63091
a_1-99-2,99,1,0,Windermere & Pembina,1577,4_merged_61272,7560_merged_64401
a_1-29-21,29,1,0,City Hall,1236,4_merged_61272,3148_merged_70134
a_1-77-19,77,1,0,Polo Park,1446,4_merged_61272,6361_merged_68512
b_1-2-1,2,1,0,Downtown Spirit-counterclockwise,1175,2_merged_61273,30_merged_77193
a_2-43-2,43,1,0,Kildonan Place,1297,1,10467_merged_67518
a_2-11-14,11,1,1,North Kildonan via Donwood,898,1,8847_merged_61550
b_1-44-18,44,1,0,Kildonan Place via London,1302,2_merged_61273,3862
b_1-99-1,99,1,0,Misericordia Health Centre,1574,2_merged_61273,7232_merged_78250
b_3-55-1,55,1,1,U of Winnipeg via Dakota,1364,4_merged_61274,13692_merged_72148
a_3-11-11,11,1,1,City Hall,940,2_merged_61271,12883_merged_67248
b_2-94-1,94,1,0,Henlow & Scurfield,2065,3,11709_merged_75046
a_1-22-8,22,1,0,St.Charles,1215,4_merged_61272,2540_merged_67180
b_1-29-9,29,1,0,Windermere,1238,2_merged_61273,2858_merged_78346
a_1-10-1,10,1,0,St. Boniface via Provencher,872,4_merged_61272,121_merged_65651
a_2-44-2,44,1,0,Kildonan Place via London,1302,1,10517_merged_64799
b_1-54-1,59,1,1,University of Winnipeg,1384,2_merged_61273,4515_merged_76801
b_1-32-2,66,1,1,Downtown,1407,2_merged_61273,3063
a_1-29-14,29,1,0,City Hall,1236,4_merged_61272,3062
a_1-29-14,29,1,1,Logan,1237,4_merged_61272,3061
a_1-29-14,29,1,1,Logan,1237,4_merged_61272,3067
a_1-29-14,29,1,0,City Hall,1236,4_merged_61272,3064
a_3-45-1,45,1,0,Kildonan Place,1310,2_merged_61271,13975_merged_67927
a_1-16-5,16,1,0,Tyndall Park via Burrows,1007,4_merged_61272,1169_merged_65902
a_1-29-14,29,1,0,Windermere,1238,4_merged_61272,3068
b_1-46-10,46,1,1,Plessis & Regent,1325,2_merged_61273,4058_merged_79889
b_1-15-9,15,1,1,Mountain & Fife,974,2_merged_61273,1028_merged_78870
b_3-11-11,11,1,0,Polo Park,939,4_merged_61274,12510_merged_74672
b_3-71-1,71,1,0,Templeton via Sinclair,1423,4_merged_61274,13890_merged_73830
a_1-60-2,60,1,1,Downtown,1388,4_merged_61272,5148_merged_65643
b_1-14-4,14,1,0,South St. Vital via Paddington,961,2_merged_61273,796_merged_71428
a_2-29-1,29,1,0,Windermere,1238,1,10144_merged_63599
a_1-15-16,15,1,0,Downtown,981,4_merged_61272,1112_merged_68167
b_1-162-15,162,1,1,Downtown,1057,2_merged_61273,7714_merged_72605
b_3-14-4,14,1,1,Ferry Road,957,4_merged_61274,12687_merged_78581
b_1-160-7,160,1,1,Downtown,1052,2_merged_61273,7577
a_2-160-2,160,1,0,University of Manitoba,1051,1,12348_merged_69742
a_1-65-12,65,1,1,Kenaston,1395,4_merged_61272,5349_merged_63269
b_1-160-7,160,1,0,University of Manitoba,1051,2_merged_61273,7578
b_2-99-2,99,1,0,Windermere & Pembina,1577,3,11846_merged_76948
b_1-36-1,31,1,1,City Hall,1248,2_merged_61273,3403_merged_77437
b_3-55-1,55,1,1,U of Winnipeg via Meadowood,1366,4_merged_61274,13672_merged_71162
a_1-31-3,31,1,1,City Hall,1247,4_merged_61272,3169_merged_70455
b_2-19-1,19,1,1,Windsor Park via Autumnwood,1159,3,9243_merged_75595
b_2-83-1,83,1,1,Grace Hospital,1490,3,11318_merged_78910
b_1-77-1,77,1,1,Kildonan Place,1448,2_merged_61273,6011_merged_75221
b_1-15-9,15,1,0,Airport via Wellington,978,2_merged_61273,1035_merged_73923
b_1-11-20,11,1,0,St. Charles,906,2_merged_61273,495
b_1-11-20,21,1,1,City Hall,1195,2_merged_61273,490
b_1-11-20,21,1,0,Grace Hospital,1190,2_merged_61273,491
a_1-60-5,60,1,0,University of Manitoba,1387,4_merged_61272,5196_merged_68564
b_2-66-1,66,1,1,Downtown,1403,3,10673_merged_71637
a_2-71-1,71,1,0,Templeton via Sinclair,1423,1,11213_merged_67594
b_3-38-2,38,1,1,The Forks,1279,4_merged_61274,13439_merged_79099
b_1-21-3,47,1,1,Balmoral Station,1331,2_merged_61273,2205_merged_78093
b_2-71-4,71,1,1,Portage via Sinclair,1422,3,10929_merged_77050
b_1-29-14,29,1,1,Logan,1237,2_merged_61273,2955_merged_78856
b_2-15-5,15,1,0,Airport via Wellington,971,3,8802_merged_79705
a_2-160-3,160,1,1,Downtown,1052,1,12377_merged_65499
b_1-15-7,15,1,1,Mountain & Fife,969,2_merged_61273,992_merged_74180
a_1-44-9,44,1,0,Kildonan Place via London,1302,4_merged_61272,3938
b_1-24-4,24,1,1,City Hall,1219,2_merged_61273,2517_merged_71078
a_1-44-9,44,1,0,Kildonan Place via Louelda,1300,4_merged_61272,3934
a_1-44-9,44,1,1,Broadway via London,1301,4_merged_61272,3937
b_2-19-5,19,1,0,Red River College via Notre Dame,1162,3,9348_merged_77820
b_2-83-1,83,1,1,Thompson & Ness,1483,3,11308_merged_74314
b_1-77-8,66,1,1,Downtown,1401,2_merged_61273,6089_merged_71713
b_1-45-4,65,1,0,Westdale,1393,2_merged_61273,3932
b_1-60-8,60,1,1,Downtown,1388,2_merged_61273,5133_merged_77203
b_1-90-3,90,1,1,Henderson & Whellams,1526,2_merged_61273,6717
b_1-90-3,90,1,1,Henderson & Whellams,1526,2_merged_61273,6715
b_1-90-3,90,1,0,Kildonan Place,1525,2_merged_61273,6712
b_1-90-3,90,1,1,Henderson & Whellams,1526,2_merged_61273,6713
b_2-44-1,44,1,1,Broadway via London,1301,3,10108_merged_71864
b_1-90-3,90,1,1,Henderson & Whellams,1522,2_merged_61273,6711
b_2-71-4,71,1,0,WalMart via McPhillips,1421,3,10938_merged_72504
b_1-17-15,17,1,1,Misericordia Health Centre,1085,2_merged_61273,1551_merged_75848
a_3-12-2,12,1,0,Polo Park,944,2_merged_61271,12954_merged_63827
a_2-14-5,14,1,1,Downtown,965,1,9031_merged_69421
b_2-82-1,82,1,1,Grace Hospital,1479,3,11269_merged_71841
a_1-79-1,21,1,1,City Hall,1197,4_merged_61272,6478_merged_62576
b_1-11-18,11,1,0,Henderson,904,2_merged_61273,467_merged_77520
a_1-162-40,162,1,1,Downtown,1059,4_merged_61272,8180_merged_66780
b_1-33-9,33,1,1,Downtown,1930,2_merged_61273,3284_merged_74399
a_1-79-3,21,1,0,St.Charles,1194,4_merged_61272,6533_merged_64378
a_1-3-1,3,1,0,University of Winnipeg,1242,4_merged_61272,84_merged_70289
a_2-33-5,33,1,1,Downtown,1927,1,10334_merged_62483
a_1-65-11,65,1,0,Westdale,1393,4_merged_61272,5342_merged_63258
a_2-33-3,33,1,0,Maples via Mapleglen,1929,1,10309_merged_67320
b_1-12-8,24,1,0,Unicity,1218,2_merged_61273,740_merged_74259
b_2-60-2,60,1,0,University of Manitoba,1387,3,10579_merged_72223
b_2-71-4,71,1,1,Portage via Sinclair,1422,3,10935_merged_72507
b_3-15-2,15,1,1,Mountain & Fife,969,4_merged_61274,12729_merged_78071
b_2-19-3,19,1,1,Windsor Park via Drake,1153,3,9295_merged_78164
